idproduto,referencia,curva_abc,ano,mes,qtd
9196,413400,B,2026,11,20
9197,413400,B,2026,7,34
9197,413400,B,2026,8,28
9197,413400,B,2026,9,48
9197,413400,B,2026,10,57
9197,413400,B,2026,11,21
9198,413400,B,2026,7,47
9198,413400,B,2026,8,25
9198,413400,B,2026,9,41
9198,413400,B,2026,10,47
9198,413400,B,2026,11,23
9203,413400,B,2026,7,44
9203,413400,B,2026,8,25
9203,413400,B,2026,9,63
9203,413400,B,2026,10,42
9203,413400,B,2026,11,20
9204,413400,B,2026,7,65
9204,413400,B,2026,8,36
9204,413400,B,2026,9,82
9204,413400,B,2026,10,62
9204,413400,B,2026,11,30
9205,413400,B,2026,7,77
9205,413400,B,2026,8,44
9205,413400,B,2026,9,69
9205,413400,B,2026,10,82
9205,413400,B,2026,11,30
9206,413400,B,2026,7,58
9206,413400,B,2026,8,32
9206,413400,B,2026,9,59
9206,413400,B,2026,10,56
9206,413400,B,2026,11,24
9207,413401,C,2026,7,50
9207,413401,C,2026,8,39
9207,413401,C,2026,9,56
9207,413401,C,2026,10,55
9207,413401,C,2026,11,39
9208,413401,C,2026,7,39
9208,413401,C,2026,8,30
9208,413401,C,2026,9,43
9208,413401,C,2026,10,43
9208,413401,C,2026,11,31
9209,413401,C,2026,7,12
9209,413401,C,2026,8,10
9209,413401,C,2026,9,14
9209,413401,C,2026,10,14
9209,413401,C,2026,11,10
9210,413401,C,2026,7,31
9210,413401,C,2026,8,24
9210,413401,C,2026,9,35
9210,413401,C,2026,10,35
9210,413401,C,2026,11,25
9211,413401,C,2026,7,34
9211,413401,C,2026,8,27
9211,413401,C,2026,9,38
9211,413401,C,2026,10,38
9211,413401,C,2026,11,27
9212,413401,C,2026,7,24
9212,413401,C,2026,8,19
9212,413401,C,2026,9,27
9212,413401,C,2026,10,27
9212,413401,C,2026,11,19
9221,413401,C,2026,7,22
9221,413401,C,2026,8,17
9221,413401,C,2026,9,25
9221,413401,C,2026,10,25
9221,413401,C,2026,11,18
9222,413401,C,2026,7,51
9222,413401,C,2026,8,40
9222,413401,C,2026,9,57
9222,413401,C,2026,10,56
9222,413401,C,2026,11,40
9316,501000,C,2026,7,23
9316,501000,C,2026,8,35
9316,501000,C,2026,9,49
9316,501000,C,2026,10,23
9316,501000,C,2026,11,14
9317,501000,C,2026,7,43
9317,501000,C,2026,8,64
9317,501000,C,2026,9,90
9317,501000,C,2026,10,43
9317,501000,C,2026,11,25
9318,501000,C,2026,7,33
9318,501000,C,2026,8,50
9318,501000,C,2026,9,70
9318,501000,C,2026,10,33
9318,501000,C,2026,11,20
9666,501602,B,2026,7,51
9666,501602,B,2026,8,36
9666,501602,B,2026,9,158
9666,501602,B,2026,10,57
9666,501602,B,2026,11,35
9667,501602,B,2026,7,114
9667,501602,B,2026,8,78
9667,501602,B,2026,9,330
9667,501602,B,2026,10,114
9667,501602,B,2026,11,73
9668,501602,B,2026,7,120
9668,501602,B,2026,8,94
9668,501602,B,2026,9,355
9668,501602,B,2026,10,135
9668,501602,B,2026,11,84
9669,501602,B,2026,7,83
9669,501602,B,2026,8,60
9669,501602,B,2026,9,206
9669,501602,B,2026,10,107
9669,501602,B,2026,11,56
9674,501602,B,2026,7,25
9674,501602,B,2026,8,27
9674,501602,B,2026,9,37
9674,501602,B,2026,10,26
9674,501602,B,2026,11,13
9675,501602,B,2026,7,59
9675,501602,B,2026,8,38
9675,501602,B,2026,9,89
9675,501602,B,2026,10,69
9675,501602,B,2026,11,35
9676,501602,B,2026,7,58
9676,501602,B,2026,8,45
9676,501602,B,2026,9,98
9676,501602,B,2026,10,68
9676,501602,B,2026,11,40
9677,501602,B,2026,7,45
9677,501602,B,2026,8,29
9677,501602,B,2026,9,63
9677,501602,B,2026,10,65
9677,501602,B,2026,11,23
9812,501700,B,2026,7,102
9812,501700,B,2026,8,103
9812,501700,B,2026,9,236
9812,501700,B,2026,10,108
9812,501700,B,2026,11,45
9813,501700,B,2026,7,143
9813,501700,B,2026,8,175
9813,501700,B,2026,9,324
9813,501700,B,2026,10,126
9813,501700,B,2026,11,63
9814,501700,B,2026,7,108
9814,501700,B,2026,8,129
9814,501700,B,2026,9,325
9814,501700,B,2026,10,113
9814,501700,B,2026,11,55
9892,501701,A,2026,7,130
9892,501701,A,2026,8,178
9892,501701,A,2026,9,229
9892,501701,A,2026,10,159
9892,501701,A,2026,11,91
9893,501701,A,2026,7,258
9893,501701,A,2026,8,306
9893,501701,A,2026,9,445
9893,501701,A,2026,10,298
9893,501701,A,2026,11,178
9894,501701,A,2026,7,219
9894,501701,A,2026,8,283
9894,501701,A,2026,9,384
9894,501701,A,2026,10,275
9894,501701,A,2026,11,143
9898,501701,A,2026,7,69
9898,501701,A,2026,8,90
9898,501701,A,2026,9,134
9898,501701,A,2026,10,96
9898,501701,A,2026,11,60
9899,501701,A,2026,7,150
9899,501701,A,2026,8,165
9899,501701,A,2026,9,261
9899,501701,A,2026,10,168
9899,501701,A,2026,11,117
9900,501701,A,2026,7,108
9900,501701,A,2026,8,127
9900,501701,A,2026,9,185
9900,501701,A,2026,10,144
9900,501701,A,2026,11,89
9957,503001,A,2026,7,64
9957,503001,A,2026,8,91
9957,503001,A,2026,9,152
9957,503001,A,2026,10,47
9957,503001,A,2026,11,61
9958,503001,A,2026,7,135
9958,503001,A,2026,8,184
9958,503001,A,2026,9,308
9958,503001,A,2026,10,129
9958,503001,A,2026,11,113
9959,503001,A,2026,7,148
9959,503001,A,2026,8,206
9959,503001,A,2026,9,312
9959,503001,A,2026,10,151
9959,503001,A,2026,11,170
9960,503001,A,2026,7,125
9960,503001,A,2026,8,167
9960,503001,A,2026,9,247
9960,503001,A,2026,10,142
9960,503001,A,2026,11,147
9981,503001,A,2026,7,50
9981,503001,A,2026,8,51
9981,503001,A,2026,9,64
9981,503001,A,2026,10,48
9981,503001,A,2026,11,39
9982,503001,A,2026,7,92
9982,503001,A,2026,8,98
9982,503001,A,2026,9,157
9982,503001,A,2026,10,125
9982,503001,A,2026,11,98
9983,503001,A,2026,7,107
9983,503001,A,2026,8,114
9983,503001,A,2026,9,187
9983,503001,A,2026,10,141
9983,503001,A,2026,11,111
9984,503001,A,2026,7,86
9984,503001,A,2026,8,111
9984,503001,A,2026,9,156
9984,503001,A,2026,10,119
9984,503001,A,2026,11,90
