idproduto,referencia,produto,curva_abc,continuidade,linha,familia,ano,mes,ml_qtd
35361,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35361,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35361,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35361,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35362,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35362,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35362,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35362,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35363,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35363,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35363,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35363,201702,CALCINHA FIO DENTAL LATERAL DUPLA EM MIC,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35376,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35376,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35376,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35376,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35377,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35377,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35377,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35377,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35378,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35378,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35378,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35378,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35380,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35380,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35380,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35380,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35381,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,28
35381,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,13
35381,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,0
35381,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35382,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35382,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35382,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35382,101000,CALCINHA TANGA EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35392,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35392,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35392,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35392,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35393,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35393,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35393,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35393,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35394,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35394,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35394,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35394,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35395,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35395,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35395,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35395,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35396,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35396,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35396,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35396,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35397,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,28
35397,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,13
35397,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,0
35397,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35398,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35398,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35398,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35398,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35399,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35399,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35399,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35399,101500,CALCINHA BIQUINI EM MICROFIBRA BASICA,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35428,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35428,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35428,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35428,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35429,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35429,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35429,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35429,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35430,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35430,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35430,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35430,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35431,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35431,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35431,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35431,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35436,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35436,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35436,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35436,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35437,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,28
35437,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,13
35437,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,0
35437,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35438,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35438,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35438,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35438,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35439,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,98
35439,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,65
35439,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,16
35439,101701,CALCINHA FIO DENTAL LATERAIS LARGAS CONF,A,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,4
35471,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35471,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35471,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35471,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35472,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35472,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35472,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35472,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35473,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35473,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35473,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35473,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35476,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35476,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35476,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35476,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35477,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35477,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35477,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35477,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35478,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35478,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35478,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35478,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35481,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35481,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35481,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35481,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35482,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35482,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35482,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35482,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35486,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,96
35486,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,60
35486,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,10
35486,123603,SUTIA IDEAL TQC UP EM MICROF TACA,A,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,7
35504,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35504,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35504,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35504,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35505,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35505,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35505,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35505,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35508,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35508,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35508,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35508,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35509,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35509,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35509,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35509,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35510,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35510,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35510,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35510,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35512,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35512,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35512,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35512,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35513,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35513,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35513,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35513,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35515,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35515,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35515,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35515,123009,SUTIA IDEAL 1/2TACA LIFT EM TACAS,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35531,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35531,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35531,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35531,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35532,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35532,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35532,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35532,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35535,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35535,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35535,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35535,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35536,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35536,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35536,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35536,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35538,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35538,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35538,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35538,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
35539,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
35539,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
35539,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
35539,123405,SUTIA TRIANGULO BASICO IDEAL,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
36066,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,13
36066,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,4
36066,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
36066,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
36067,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,1,31
36067,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,2,8
36067,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,3,0
36067,121301,CALCINHA ALTA EM MICROFIBRA,B,PERMANENTE COR NOVA,IDEAL,BASICOS,2026,4,0
36129,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,33
36129,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,9
36129,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,0
36129,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,4,0
36130,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,1,33
36130,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,2,9
36130,103803,TOP TOMARA QUE CAIA COM BOJO REMOVIVEL,B,PERMANENTE COR NOVA,CONFORT,BASICOS,2026,3,0
