idproduto,mes,ano,quantidade,origem
34134,1,2026,15,"API"
34135,1,2026,8,"API"
34136,1,2026,18,"API"
34137,1,2026,27,"API"
34138,1,2026,25,"API"
34139,1,2026,21,"API"
34140,1,2026,27,"API"
34141,1,2026,34,"API"
34142,1,2026,34,"API"
34143,1,2026,25,"API"
34144,1,2026,37,"API"
34145,1,2026,28,"API"
34146,1,2026,26,"API"
34147,1,2026,200,"API"
34148,1,2026,163,"API"
34149,1,2026,56,"API"
34150,1,2026,48,"API"
34159,1,2026,30,"API"
34160,1,2026,28,"API"
34161,1,2026,24,"API"
34162,1,2026,19,"API"
34163,1,2026,39,"API"
34164,1,2026,31,"API"
34165,1,2026,24,"API"
34166,1,2026,17,"API"
34167,1,2026,20,"API"
34168,1,2026,19,"API"
34169,1,2026,10,"API"
34170,1,2026,10,"API"
34171,1,2026,79,"API"
34172,1,2026,68,"API"
34173,1,2026,56,"API"
34174,1,2026,36,"API"
34205,1,2026,38,"API"
34206,1,2026,50,"API"
34207,1,2026,49,"API"
34208,1,2026,24,"API"
34209,1,2026,22,"API"
34210,1,2026,47,"API"
34211,1,2026,36,"API"
34212,1,2026,17,"API"
34213,1,2026,21,"API"
34214,1,2026,74,"API"
34215,1,2026,66,"API"
34216,1,2026,64,"API"
34280,1,2026,157,"API"
34281,1,2026,361,"API"
34282,1,2026,263,"API"
34283,1,2026,95,"API"
34284,1,2026,141,"API"
34285,1,2026,220,"API"
34286,1,2026,147,"API"
34287,1,2026,15,"API"
34337,1,2026,28,"API"
34338,1,2026,71,"API"
34339,1,2026,71,"API"
34340,1,2026,54,"API"
34341,1,2026,31,"API"
34343,1,2026,37,"API"
34397,1,2026,43,"API"
34398,1,2026,44,"API"
34399,1,2026,49,"API"
34400,1,2026,34,"API"
34402,1,2026,18,"API"
34403,1,2026,24,"API"
34404,1,2026,25,"API"
34405,1,2026,23,"API"
34407,1,2026,18,"API"
34408,1,2026,19,"API"
34409,1,2026,21,"API"
34410,1,2026,19,"API"
34412,1,2026,58,"API"
34413,1,2026,59,"API"
34414,1,2026,48,"API"
34415,1,2026,34,"API"
34416,1,2026,25,"API"
34417,1,2026,21,"API"
34418,1,2026,25,"API"
34419,1,2026,21,"API"
34420,1,2026,14,"API"
34421,1,2026,10,"API"
34422,1,2026,23,"API"
34423,1,2026,20,"API"
34424,1,2026,20,"API"
34425,1,2026,17,"API"
34426,1,2026,10,"API"
34427,1,2026,6,"API"
34428,1,2026,8,"API"
34429,1,2026,16,"API"
34430,1,2026,17,"API"
34431,1,2026,23,"API"
34432,1,2026,19,"API"
34433,1,2026,23,"API"
34441,1,2026,31,"API"
34442,1,2026,42,"API"
34443,1,2026,36,"API"
34444,1,2026,48,"API"
34445,1,2026,61,"API"
34446,1,2026,46,"API"
34450,1,2026,21,"API"
34451,1,2026,10,"API"
34459,1,2026,24,"API"
34460,1,2026,39,"API"
34461,1,2026,35,"API"
34462,1,2026,23,"API"
34463,1,2026,13,"API"
34464,1,2026,27,"API"
34465,1,2026,26,"API"
34466,1,2026,13,"API"
34467,1,2026,18,"API"
34468,1,2026,36,"API"
34469,1,2026,32,"API"
34470,1,2026,23,"API"
34686,1,2026,35,"API"
34687,1,2026,55,"API"
34688,1,2026,55,"API"
34689,1,2026,43,"API"
34690,1,2026,60,"API"
34691,1,2026,107,"API"
34692,1,2026,107,"API"
34693,1,2026,80,"API"
34694,1,2026,36,"API"
34695,1,2026,65,"API"
34696,1,2026,59,"API"
34697,1,2026,50,"API"
34698,1,2026,25,"API"
34699,1,2026,70,"API"
34700,1,2026,136,"API"
34701,1,2026,121,"API"
34702,1,2026,94,"API"
34703,1,2026,37,"API"
34704,1,2026,39,"API"
34705,1,2026,92,"API"
34706,1,2026,92,"API"
34707,1,2026,77,"API"
34708,1,2026,31,"API"
34709,1,2026,74,"API"
34710,1,2026,190,"API"
34711,1,2026,193,"API"
34712,1,2026,153,"API"
34713,1,2026,53,"API"
34718,1,2026,38,"API"
34719,1,2026,65,"API"
34720,1,2026,67,"API"
34721,1,2026,56,"API"
34722,1,2026,69,"API"
34723,1,2026,142,"API"
34724,1,2026,144,"API"
34725,1,2026,115,"API"
34726,1,2026,61,"API"
34727,1,2026,85,"API"
34728,1,2026,73,"API"
34729,1,2026,51,"API"
34730,1,2026,35,"API"
34731,1,2026,44,"API"
34732,1,2026,40,"API"
34733,1,2026,31,"API"
34734,1,2026,10,"API"
34735,1,2026,17,"API"
34736,1,2026,28,"API"
34737,1,2026,41,"API"
34738,1,2026,42,"API"
34739,1,2026,46,"API"
34740,1,2026,40,"API"
34773,1,2026,100,"API"
34774,1,2026,202,"API"
34775,1,2026,160,"API"
34776,1,2026,75,"API"
34777,1,2026,146,"API"
34778,1,2026,115,"API"
34779,1,2026,55,"API"
34780,1,2026,102,"API"
34781,1,2026,83,"API"
34782,1,2026,103,"API"
34783,1,2026,205,"API"
34784,1,2026,163,"API"
34785,1,2026,115,"API"
34786,1,2026,173,"API"
34787,1,2026,128,"API"
34788,1,2026,50,"API"
34789,1,2026,170,"API"
34790,1,2026,259,"API"
34791,1,2026,192,"API"
34792,1,2026,76,"API"
34793,1,2026,32,"API"
34794,1,2026,34,"API"
34795,1,2026,37,"API"
34796,1,2026,18,"API"
34797,1,2026,46,"API"
34798,1,2026,48,"API"
34799,1,2026,54,"API"
34800,1,2026,27,"API"
34804,1,2026,84,"API"
34805,1,2026,127,"API"
34806,1,2026,90,"API"
34807,1,2026,127,"API"
34808,1,2026,186,"API"
34809,1,2026,139,"API"
34810,1,2026,53,"API"
34811,1,2026,76,"API"
34812,1,2026,62,"API"
34813,1,2026,40,"API"
34814,1,2026,56,"API"
34815,1,2026,45,"API"
34819,1,2026,32,"API"
34820,1,2026,41,"API"
34821,1,2026,36,"API"
34828,1,2026,58,"API"
34829,1,2026,83,"API"
34830,1,2026,65,"API"
34831,1,2026,26,"API"
34832,1,2026,46,"API"
34833,1,2026,60,"API"
34834,1,2026,48,"API"
34835,1,2026,22,"API"
34840,1,2026,35,"API"
34841,1,2026,45,"API"
34842,1,2026,36,"API"
34843,1,2026,21,"API"
34900,1,2026,58,"API"
34901,1,2026,91,"API"
34902,1,2026,66,"API"
34903,1,2026,23,"API"
34904,1,2026,88,"API"
34905,1,2026,132,"API"
34906,1,2026,102,"API"
34907,1,2026,33,"API"
34916,1,2026,16,"API"
34917,1,2026,36,"API"
34918,1,2026,32,"API"
34919,1,2026,24,"API"
34920,1,2026,47,"API"
34921,1,2026,39,"API"
34936,1,2026,30,"API"
34937,1,2026,71,"API"
34938,1,2026,60,"API"
34939,1,2026,41,"API"
34940,1,2026,45,"API"
34941,1,2026,104,"API"
34942,1,2026,87,"API"
34943,1,2026,65,"API"
34948,1,2026,26,"API"
34949,1,2026,32,"API"
34950,1,2026,24,"API"
34951,1,2026,9,"API"
34956,1,2026,48,"API"
34957,1,2026,74,"API"
34958,1,2026,57,"API"
34959,1,2026,6,"API"
34960,1,2026,61,"API"
34961,1,2026,138,"API"
34962,1,2026,128,"API"
34963,1,2026,75,"API"
34968,1,2026,129,"API"
34969,1,2026,210,"API"
34970,1,2026,157,"API"
34971,1,2026,36,"API"
34976,1,2026,118,"API"
34977,1,2026,194,"API"
34978,1,2026,145,"API"
34986,1,2026,131,"API"
34987,1,2026,193,"API"
34988,1,2026,139,"API"
34989,1,2026,19,"API"
34990,1,2026,194,"API"
34991,1,2026,288,"API"
34992,1,2026,210,"API"
34993,1,2026,30,"API"
34994,1,2026,55,"API"
34995,1,2026,118,"API"
34996,1,2026,107,"API"
34997,1,2026,60,"API"
34998,1,2026,82,"API"
34999,1,2026,175,"API"
35000,1,2026,158,"API"
35001,1,2026,89,"API"
35007,1,2026,36,"API"
35008,1,2026,55,"API"
35009,1,2026,43,"API"
35010,1,2026,105,"API"
35011,1,2026,177,"API"
35012,1,2026,116,"API"
35013,1,2026,47,"API"
35014,1,2026,97,"API"
35015,1,2026,165,"API"
35016,1,2026,107,"API"
35017,1,2026,44,"API"
35019,1,2026,40,"API"
35020,1,2026,56,"API"
35021,1,2026,45,"API"
35022,1,2026,53,"API"
35023,1,2026,76,"API"
35024,1,2026,62,"API"
35028,1,2026,32,"API"
35029,1,2026,41,"API"
35030,1,2026,36,"API"
35042,1,2026,136,"API"
35043,1,2026,135,"API"
35044,1,2026,109,"API"
35045,1,2026,63,"API"
35051,1,2026,42,"API"
35052,1,2026,58,"API"
35053,1,2026,72,"API"
35054,1,2026,84,"API"
35059,1,2026,38,"API"
35060,1,2026,111,"API"
35061,1,2026,113,"API"
35062,1,2026,77,"API"
35067,1,2026,201,"API"
35068,1,2026,323,"API"
35069,1,2026,229,"API"
35070,1,2026,92,"API"
35075,1,2026,83,"API"
35076,1,2026,120,"API"
35077,1,2026,79,"API"
35078,1,2026,22,"API"
35083,1,2026,76,"API"
35084,1,2026,198,"API"
35085,1,2026,201,"API"
35086,1,2026,140,"API"
35091,1,2026,24,"API"
35092,1,2026,48,"API"
35093,1,2026,41,"API"
35094,1,2026,6,"API"
35099,1,2026,46,"API"
35100,1,2026,83,"API"
35101,1,2026,72,"API"
35102,1,2026,18,"API"
35107,1,2026,71,"API"
35108,1,2026,94,"API"
35109,1,2026,70,"API"
35110,1,2026,10,"API"
35123,1,2026,71,"API"
35124,1,2026,115,"API"
35125,1,2026,102,"API"
35126,1,2026,36,"API"
35131,1,2026,55,"API"
35132,1,2026,156,"API"
35133,1,2026,191,"API"
35134,1,2026,121,"API"
35135,1,2026,34,"API"
35136,1,2026,39,"API"
35137,1,2026,29,"API"
35138,1,2026,21,"API"
35140,1,2026,49,"API"
35141,1,2026,58,"API"
35142,1,2026,41,"API"
35143,1,2026,29,"API"
35144,1,2026,18,"API"
35150,1,2026,30,"API"
35151,1,2026,34,"API"
35152,1,2026,29,"API"
35153,1,2026,24,"API"
35154,1,2026,15,"API"
35159,1,2026,20,"API"
35160,1,2026,13,"API"
35161,1,2026,10,"API"
35162,1,2026,8,"API"
35163,1,2026,38,"API"
35164,1,2026,30,"API"
35165,1,2026,24,"API"
35166,1,2026,48,"API"
35167,1,2026,39,"API"
35168,1,2026,27,"API"
35169,1,2026,46,"API"
35170,1,2026,39,"API"
35171,1,2026,28,"API"
35172,1,2026,74,"API"
35173,1,2026,59,"API"
35174,1,2026,40,"API"
35200,1,2026,144,"API"
35201,1,2026,213,"API"
35202,1,2026,128,"API"
35204,1,2026,125,"API"
35205,1,2026,191,"API"
35206,1,2026,124,"API"
35208,1,2026,134,"API"
35209,1,2026,192,"API"
35210,1,2026,117,"API"
35216,1,2026,161,"API"
35217,1,2026,279,"API"
35218,1,2026,178,"API"
35219,1,2026,75,"API"
35220,1,2026,136,"API"
35221,1,2026,239,"API"
35222,1,2026,163,"API"
35223,1,2026,74,"API"
35224,1,2026,146,"API"
35225,1,2026,249,"API"
35226,1,2026,159,"API"
35227,1,2026,69,"API"
35232,1,2026,104,"API"
35233,1,2026,161,"API"
35234,1,2026,107,"API"
35235,1,2026,49,"API"
35236,1,2026,92,"API"
35237,1,2026,140,"API"
35238,1,2026,94,"API"
35239,1,2026,44,"API"
35240,1,2026,104,"API"
35241,1,2026,160,"API"
35242,1,2026,107,"API"
35243,1,2026,49,"API"
35252,1,2026,42,"API"
35253,1,2026,107,"API"
35254,1,2026,127,"API"
35255,1,2026,88,"API"
35256,1,2026,42,"API"
35257,1,2026,98,"API"
35258,1,2026,112,"API"
35259,1,2026,80,"API"
35268,1,2026,37,"API"
35269,1,2026,64,"API"
35270,1,2026,75,"API"
35271,1,2026,61,"API"
35276,1,2026,37,"API"
35277,1,2026,64,"API"
35278,1,2026,75,"API"
35279,1,2026,61,"API"
35285,1,2026,59,"API"
35286,1,2026,105,"API"
35287,1,2026,103,"API"
35288,1,2026,59,"API"
35290,1,2026,56,"API"
35291,1,2026,96,"API"
35292,1,2026,92,"API"
35293,1,2026,58,"API"
35305,1,2026,39,"API"
35306,1,2026,70,"API"
35307,1,2026,79,"API"
35308,1,2026,68,"API"
35309,1,2026,47,"API"
35315,1,2026,39,"API"
35316,1,2026,70,"API"
35317,1,2026,79,"API"
35318,1,2026,68,"API"
35319,1,2026,47,"API"
35328,1,2026,131,"API"
35329,1,2026,245,"API"
35330,1,2026,151,"API"
35331,1,2026,61,"API"
35332,1,2026,142,"API"
35333,1,2026,264,"API"
35334,1,2026,160,"API"
35335,1,2026,62,"API"
35340,1,2026,155,"API"
35341,1,2026,468,"API"
35342,1,2026,466,"API"
35343,1,2026,272,"API"
35348,1,2026,187,"API"
35349,1,2026,564,"API"
35350,1,2026,557,"API"
35351,1,2026,311,"API"
35352,1,2026,118,"API"
35353,1,2026,245,"API"
35354,1,2026,197,"API"
35355,1,2026,114,"API"
35360,1,2026,105,"API"
35361,1,2026,226,"API"
35362,1,2026,187,"API"
35363,1,2026,109,"API"
35376,1,2026,96,"API"
35377,1,2026,188,"API"
35378,1,2026,127,"API"
35379,1,2026,50,"API"
35380,1,2026,110,"API"
35381,1,2026,211,"API"
35382,1,2026,137,"API"
35383,1,2026,54,"API"
35392,1,2026,95,"API"
35393,1,2026,214,"API"
35394,1,2026,159,"API"
35395,1,2026,76,"API"
35396,1,2026,108,"API"
35397,1,2026,250,"API"
35398,1,2026,180,"API"
35399,1,2026,82,"API"
35400,1,2026,121,"API"
35401,1,2026,118,"API"
35402,1,2026,69,"API"
35403,1,2026,19,"API"
35404,1,2026,180,"API"
35405,1,2026,173,"API"
35406,1,2026,103,"API"
35407,1,2026,28,"API"
35408,1,2026,45,"API"
35409,1,2026,41,"API"
35410,1,2026,36,"API"
35411,1,2026,60,"API"
35412,1,2026,57,"API"
35413,1,2026,49,"API"
35414,1,2026,121,"API"
35415,1,2026,119,"API"
35416,1,2026,71,"API"
35417,1,2026,49,"API"
35428,1,2026,112,"API"
35429,1,2026,218,"API"
35430,1,2026,176,"API"
35431,1,2026,84,"API"
35436,1,2026,106,"API"
35437,1,2026,204,"API"
35438,1,2026,168,"API"
35439,1,2026,80,"API"
35466,1,2026,47,"API"
35467,1,2026,44,"API"
35468,1,2026,32,"API"
35470,1,2026,34,"API"
35471,1,2026,110,"API"
35472,1,2026,85,"API"
35473,1,2026,60,"API"
35474,1,2026,61,"API"
35475,1,2026,33,"API"
35476,1,2026,123,"API"
35477,1,2026,145,"API"
35478,1,2026,70,"API"
35481,1,2026,116,"API"
35482,1,2026,138,"API"
35486,1,2026,76,"API"
35502,1,2026,33,"API"
35504,1,2026,51,"API"
35505,1,2026,77,"API"
35506,1,2026,46,"API"
35507,1,2026,36,"API"
35508,1,2026,75,"API"
35509,1,2026,114,"API"
35510,1,2026,57,"API"
35511,1,2026,30,"API"
35512,1,2026,71,"API"
35513,1,2026,97,"API"
35514,1,2026,38,"API"
35515,1,2026,64,"API"
35528,1,2026,30,"API"
35529,1,2026,25,"API"
35531,1,2026,56,"API"
35532,1,2026,57,"API"
35535,1,2026,74,"API"
35536,1,2026,84,"API"
35538,1,2026,58,"API"
35539,1,2026,83,"API"
35682,1,2026,49,"API"
35683,1,2026,84,"API"
35684,1,2026,70,"API"
35685,1,2026,41,"API"
35686,1,2026,27,"API"
35687,1,2026,40,"API"
35688,1,2026,60,"API"
35689,1,2026,49,"API"
35690,1,2026,33,"API"
35691,1,2026,10,"API"
35692,1,2026,20,"API"
35693,1,2026,21,"API"
35694,1,2026,17,"API"
35695,1,2026,15,"API"
35696,1,2026,24,"API"
35697,1,2026,19,"API"
35698,1,2026,14,"API"
35699,1,2026,12,"API"
35700,1,2026,19,"API"
35701,1,2026,18,"API"
35702,1,2026,12,"API"
35709,1,2026,9,"API"
35710,1,2026,20,"API"
35711,1,2026,19,"API"
35712,1,2026,19,"API"
35713,1,2026,5,"API"
35714,1,2026,6,"API"
35715,1,2026,5,"API"
35716,1,2026,4,"API"
35717,1,2026,15,"API"
35718,1,2026,23,"API"
35719,1,2026,23,"API"
35720,1,2026,17,"API"
35721,1,2026,20,"API"
35722,1,2026,36,"API"
35723,1,2026,33,"API"
35724,1,2026,24,"API"
35729,1,2026,20,"API"
35730,1,2026,29,"API"
35731,1,2026,24,"API"
35732,1,2026,11,"API"
35733,1,2026,20,"API"
35734,1,2026,29,"API"
35735,1,2026,24,"API"
35736,1,2026,11,"API"
35746,1,2026,50,"API"
35747,1,2026,103,"API"
35748,1,2026,75,"API"
35749,1,2026,46,"API"
35750,1,2026,33,"API"
35751,1,2026,72,"API"
35752,1,2026,48,"API"
35753,1,2026,32,"API"
35758,1,2026,11,"API"
35759,1,2026,26,"API"
35760,1,2026,26,"API"
35761,1,2026,19,"API"
35770,1,2026,76,"API"
35771,1,2026,113,"API"
35772,1,2026,100,"API"
35773,1,2026,43,"API"
35774,1,2026,76,"API"
35775,1,2026,113,"API"
35776,1,2026,100,"API"
35777,1,2026,43,"API"
35814,1,2026,50,"API"
35815,1,2026,82,"API"
35816,1,2026,69,"API"
35817,1,2026,15,"API"
35818,1,2026,68,"API"
35819,1,2026,131,"API"
35820,1,2026,114,"API"
35821,1,2026,65,"API"
35834,1,2026,70,"API"
35835,1,2026,103,"API"
35836,1,2026,91,"API"
35837,1,2026,39,"API"
35838,1,2026,70,"API"
35839,1,2026,103,"API"
35840,1,2026,91,"API"
35841,1,2026,39,"API"
35846,1,2026,39,"API"
35847,1,2026,59,"API"
35848,1,2026,49,"API"
35849,1,2026,16,"API"
35862,1,2026,46,"API"
35863,1,2026,73,"API"
35864,1,2026,59,"API"
35865,1,2026,31,"API"
35866,1,2026,30,"API"
35867,1,2026,54,"API"
35868,1,2026,45,"API"
35869,1,2026,16,"API"
35870,1,2026,52,"API"
35871,1,2026,80,"API"
35872,1,2026,62,"API"
35873,1,2026,66,"API"
35874,1,2026,101,"API"
35875,1,2026,79,"API"
35876,1,2026,25,"API"
35877,1,2026,85,"API"
35878,1,2026,94,"API"
35879,1,2026,69,"API"
35880,1,2026,32,"API"
35881,1,2026,109,"API"
35882,1,2026,119,"API"
35883,1,2026,88,"API"
35884,1,2026,112,"API"
35885,1,2026,172,"API"
35886,1,2026,133,"API"
35887,1,2026,142,"API"
35888,1,2026,219,"API"
35889,1,2026,170,"API"
35890,1,2026,210,"API"
35891,1,2026,332,"API"
35892,1,2026,242,"API"
35893,1,2026,194,"API"
35894,1,2026,308,"API"
35895,1,2026,224,"API"
35896,1,2026,20,"API"
35897,1,2026,67,"API"
35898,1,2026,74,"API"
35899,1,2026,54,"API"
35900,1,2026,17,"API"
35901,1,2026,57,"API"
35902,1,2026,63,"API"
35903,1,2026,46,"API"
35904,1,2026,61,"API"
35905,1,2026,94,"API"
35906,1,2026,73,"API"
35907,1,2026,7,"API"
35908,1,2026,52,"API"
35909,1,2026,80,"API"
35910,1,2026,62,"API"
35911,1,2026,6,"API"
35912,1,2026,62,"API"
35913,1,2026,91,"API"
35914,1,2026,80,"API"
35915,1,2026,35,"API"
35916,1,2026,52,"API"
35917,1,2026,78,"API"
35918,1,2026,68,"API"
35919,1,2026,30,"API"
35920,1,2026,34,"API"
35921,1,2026,27,"API"
35922,1,2026,14,"API"
35923,1,2026,7,"API"
35924,1,2026,48,"API"
35925,1,2026,35,"API"
35926,1,2026,24,"API"
35927,1,2026,12,"API"
35928,1,2026,123,"API"
35929,1,2026,189,"API"
35930,1,2026,147,"API"
35931,1,2026,14,"API"
35932,1,2026,157,"API"
35933,1,2026,241,"API"
35934,1,2026,187,"API"
35935,1,2026,18,"API"
35936,1,2026,31,"API"
35937,1,2026,33,"API"
35938,1,2026,26,"API"
35939,1,2026,13,"API"
35940,1,2026,40,"API"
35941,1,2026,43,"API"
35942,1,2026,33,"API"
35943,1,2026,17,"API"
35944,1,2026,47,"API"
35945,1,2026,37,"API"
35946,1,2026,33,"API"
35947,1,2026,45,"API"
35948,1,2026,34,"API"
35949,1,2026,32,"API"
35950,1,2026,110,"API"
35951,1,2026,141,"API"
35952,1,2026,69,"API"
35953,1,2026,17,"API"
35954,1,2026,101,"API"
35955,1,2026,128,"API"
35956,1,2026,63,"API"
35957,1,2026,14,"API"
35958,1,2026,191,"API"
35959,1,2026,314,"API"
35960,1,2026,228,"API"
35961,1,2026,86,"API"
35962,1,2026,39,"API"
35963,1,2026,56,"API"
35964,1,2026,64,"API"
35965,1,2026,72,"API"
35968,1,2026,121,"API"
35969,1,2026,127,"API"
35970,1,2026,60,"API"
35972,1,2026,74,"API"
35973,1,2026,188,"API"
35974,1,2026,195,"API"
35975,1,2026,135,"API"
35976,1,2026,49,"API"
35977,1,2026,148,"API"
35978,1,2026,180,"API"
35979,1,2026,118,"API"
35980,1,2026,67,"API"
35981,1,2026,108,"API"
35982,1,2026,96,"API"
35983,1,2026,36,"API"
35984,1,2026,38,"API"
35985,1,2026,103,"API"
35986,1,2026,107,"API"
35987,1,2026,73,"API"
35988,1,2026,74,"API"
35989,1,2026,113,"API"
35990,1,2026,76,"API"
35991,1,2026,22,"API"
35992,1,2026,45,"API"
35993,1,2026,80,"API"
35994,1,2026,71,"API"
35995,1,2026,17,"API"
35996,1,2026,68,"API"
35997,1,2026,92,"API"
35998,1,2026,66,"API"
35999,1,2026,10,"API"
36000,1,2026,22,"API"
36001,1,2026,47,"API"
36002,1,2026,40,"API"
36003,1,2026,5,"API"
36041,1,2026,26,"API"
36042,1,2026,32,"API"
36043,1,2026,24,"API"
36044,1,2026,9,"API"
36045,1,2026,48,"API"
36046,1,2026,74,"API"
36047,1,2026,57,"API"
36048,1,2026,6,"API"
36049,1,2026,11,"API"
36050,1,2026,26,"API"
36051,1,2026,26,"API"
36052,1,2026,19,"API"
36053,1,2026,36,"API"
36054,1,2026,55,"API"
36055,1,2026,43,"API"
36056,1,2026,50,"API"
36057,1,2026,82,"API"
36058,1,2026,69,"API"
36059,1,2026,15,"API"
36060,1,2026,39,"API"
36061,1,2026,59,"API"
36062,1,2026,49,"API"
36063,1,2026,16,"API"
36065,1,2026,48,"API"
36066,1,2026,111,"API"
36067,1,2026,106,"API"
36068,1,2026,76,"API"
36077,1,2026,132,"API"
36078,1,2026,238,"API"
36079,1,2026,163,"API"
36085,1,2026,92,"API"
36086,1,2026,147,"API"
36087,1,2026,101,"API"
36089,1,2026,38,"API"
36090,1,2026,57,"API"
36091,1,2026,16,"API"
36092,1,2026,55,"API"
36093,1,2026,13,"API"
36094,1,2026,43,"API"
36095,1,2026,25,"API"
36096,1,2026,28,"API"
36097,1,2026,69,"API"
36098,1,2026,121,"API"
36099,1,2026,93,"API"
36100,1,2026,42,"API"
36105,1,2026,98,"API"
36106,1,2026,90,"API"
36107,1,2026,68,"API"
36108,1,2026,40,"API"
36113,1,2026,68,"API"
36114,1,2026,63,"API"
36115,1,2026,44,"API"
36116,1,2026,28,"API"
36121,1,2026,39,"API"
36122,1,2026,53,"API"
36123,1,2026,43,"API"
36124,1,2026,41,"API"
36125,1,2026,27,"API"
36126,1,2026,39,"API"
36127,1,2026,30,"API"
36128,1,2026,32,"API"
36129,1,2026,90,"API"
36130,1,2026,134,"API"
36131,1,2026,116,"API"
36132,1,2026,55,"API"
36141,1,2026,97,"API"
36142,1,2026,150,"API"
36143,1,2026,127,"API"
36144,1,2026,58,"API"
36145,1,2026,39,"API"
36146,1,2026,39,"API"
36147,1,2026,29,"API"
36148,1,2026,16,"API"
36149,1,2026,39,"API"
36150,1,2026,39,"API"
36151,1,2026,29,"API"
36152,1,2026,16,"API"
36153,1,2026,46,"API"
36154,1,2026,68,"API"
36155,1,2026,60,"API"
36156,1,2026,26,"API"
36157,1,2026,39,"API"
36158,1,2026,58,"API"
36159,1,2026,51,"API"
36160,1,2026,22,"API"
36161,1,2026,63,"API"
36162,1,2026,97,"API"
36163,1,2026,75,"API"
36164,1,2026,54,"API"
36165,1,2026,82,"API"
36166,1,2026,64,"API"
36167,1,2026,145,"API"
36168,1,2026,123,"API"
36169,1,2026,162,"API"
36170,1,2026,137,"API"
36171,1,2026,162,"API"
36172,1,2026,137,"API"
36173,1,2026,88,"API"
36174,1,2026,106,"API"
36175,1,2026,81,"API"
36176,1,2026,31,"API"
36177,1,2026,112,"API"
36178,1,2026,136,"API"
36179,1,2026,103,"API"
36180,1,2026,40,"API"
36205,1,2026,73,"API"
36206,1,2026,157,"API"
36207,1,2026,168,"API"
36208,1,2026,107,"API"
36209,1,2026,66,"API"
36210,1,2026,144,"API"
36211,1,2026,153,"API"
36212,1,2026,99,"API"
36246,1,2026,50,"API"
36247,1,2026,66,"API"
36248,1,2026,58,"API"
36249,1,2026,41,"API"
36250,1,2026,63,"API"
36251,1,2026,84,"API"
36252,1,2026,74,"API"
36253,1,2026,53,"API"
36560,1,2026,36,"API"
36561,1,2026,40,"API"
36562,1,2026,32,"API"
36563,1,2026,20,"API"
36564,1,2026,9,"API"
36565,1,2026,34,"API"
36566,1,2026,38,"API"
36567,1,2026,31,"API"
36568,1,2026,16,"API"
36569,1,2026,8,"API"
36583,1,2026,34,"API"
36584,1,2026,40,"API"
36585,1,2026,28,"API"
36586,1,2026,34,"API"
36587,1,2026,46,"API"
36588,1,2026,54,"API"
36589,1,2026,44,"API"
36590,1,2026,34,"API"
36595,1,2026,13,"API"
36596,1,2026,22,"API"
36597,1,2026,3,"API"
36598,1,2026,12,"API"
36599,1,2026,4,"API"
36600,1,2026,18,"API"
36601,1,2026,4,"API"
36602,1,2026,3,"API"
36603,1,2026,12,"API"
36604,1,2026,13,"API"
36605,1,2026,22,"API"
36606,1,2026,3,"API"
36607,1,2026,12,"API"
36608,1,2026,4,"API"
36609,1,2026,18,"API"
36610,1,2026,4,"API"
36611,1,2026,3,"API"
36612,1,2026,12,"API"
36613,1,2026,3,"API"
36614,1,2026,2,"API"
36615,1,2026,13,"API"
36616,1,2026,10,"API"
36617,1,2026,19,"API"
36618,1,2026,16,"API"
36619,1,2026,18,"API"
36620,1,2026,15,"API"
36621,1,2026,10,"API"
36622,1,2026,3,"API"
36623,1,2026,2,"API"
36624,1,2026,13,"API"
36625,1,2026,10,"API"
36626,1,2026,19,"API"
36627,1,2026,16,"API"
36628,1,2026,18,"API"
36629,1,2026,15,"API"
36630,1,2026,10,"API"
36632,1,2026,8,"API"
36633,1,2026,21,"API"
36634,1,2026,17,"API"
36635,1,2026,26,"API"
36636,1,2026,23,"API"
36637,1,2026,21,"API"
36638,1,2026,20,"API"
36639,1,2026,8,"API"
36640,1,2026,21,"API"
36641,1,2026,17,"API"
36642,1,2026,26,"API"
36643,1,2026,23,"API"
36644,1,2026,21,"API"
36645,1,2026,20,"API"
36648,1,2026,104,"API"
36652,1,2026,36,"API"
36653,1,2026,29,"API"
36655,1,2026,70,"API"
36656,1,2026,67,"API"
36659,1,2026,84,"API"
36660,1,2026,91,"API"
36662,1,2026,67,"API"
36663,1,2026,95,"API"
36673,1,2026,66,"API"
36674,1,2026,85,"API"
36675,1,2026,64,"API"
36676,1,2026,37,"API"
36677,1,2026,34,"API"
36678,1,2026,40,"API"
36679,1,2026,28,"API"
36680,1,2026,34,"API"
36681,1,2026,72,"API"
36682,1,2026,72,"API"
36683,1,2026,42,"API"
36684,1,2026,29,"API"
36685,1,2026,70,"API"
36686,1,2026,113,"API"
36687,1,2026,88,"API"
36688,1,2026,35,"API"
36689,1,2026,82,"API"
36690,1,2026,78,"API"
36691,1,2026,45,"API"
36692,1,2026,76,"API"
36693,1,2026,123,"API"
36694,1,2026,96,"API"
36695,1,2026,21,"API"
36696,1,2026,39,"API"
36697,1,2026,78,"API"
36698,1,2026,69,"API"
36699,1,2026,39,"API"
36700,1,2026,41,"API"
36701,1,2026,71,"API"
36702,1,2026,58,"API"
36703,1,2026,25,"API"
36704,1,2026,19,"API"
36705,1,2026,37,"API"
36706,1,2026,31,"API"
36707,1,2026,10,"API"
36716,1,2026,14,"API"
36717,1,2026,37,"API"
